"cod_setor","situacao_setor","homens_soma","mulheres_soma","total","homens_percentual","mulheres_percentual","domicilio"
"250750705000790","1","77","43","120","64.166666666666670","35.8333333333333360","HOMEM"
"250750705000791","1","106","99","205","51.707317073170735","48.2926829268292650","HOMEM"
"250750705000792","1","119","134","253","47.035573122529640","52.9644268774703600","MULHER"
"250750705000793","1","144","73","217","66.359447004608300","33.6405529953917100","HOMEM"
"250750705000794","1","145","124","269","53.903345724907060","46.0966542750929400","HOMEM"
"250750705000795","1","149","42","191","78.010471204188480","21.9895287958115200","HOMEM"
"250750705000796","1","148","55","203","72.906403940886700","27.0935960591133000","HOMEM"
"250750705000797","1","51","75","126","40.476190476190474","59.5238095238095260","MULHER"
"250750705000798","1","133","44","177","75.141242937853110","24.8587570621468930","HOMEM"
"250750705000799","1","121","53","174","69.540229885057470","30.4597701149425300","HOMEM"
"250750705000800","1","138","72","210","65.714285714285710","34.2857142857142850","HOMEM"
"250750705000801","1","99","45","144","68.750000000000000","31.2500000000000000","HOMEM"
"250750705000802","1","145","99","244","59.426229508196720","40.5737704918032800","HOMEM"
"250750705000803","1","119","91","210","56.666666666666664","43.3333333333333360","HOMEM"
"250750705000804","1","253","80","333","75.975975975975970","24.0240240240240230","HOMEM"
"250750705000805","1","130","86","216","60.185185185185180","39.8148148148148200","HOMEM"
"250750705000806","1","140","85","225","62.222222222222220","37.7777777777777800","HOMEM"
"250750705000807","1","198","126","324","61.111111111111114","38.8888888888888860","HOMEM"
"250750705000808","1","98","97","195","50.256410256410255","49.7435897435897450","HOMEM"
"250750705000809","1","124","82","206","60.194174757281550","39.8058252427184500","HOMEM"
"250750705000810","1","144","104","248","58.064516129032256","41.9354838709677440","HOMEM"
"250750705000811","1","136","59","195","69.743589743589740","30.2564102564102550","HOMEM"
"250750705000812","1","165","96","261","63.218390804597700","36.7816091954023000","HOMEM"
"250750705000813","1","78","22","100","78.000000000000000","22.0000000000000000","HOMEM"
"250750705000814","1","143","87","230","62.173913043478260","37.8260869565217400","HOMEM"
"250750705000815","1","101","41","142","71.126760563380290","28.8732394366197200","HOMEM"
"250750705000816","1","159","82","241","65.975103734439830","34.0248962655601660","HOMEM"
"250750705000817","1","93","104","197","47.208121827411170","52.7918781725888300","MULHER"
"250750705000818","1","70","75","145","48.275862068965516","51.7241379310344840","MULHER"
"250750705000819","1","71","58","129","55.038759689922480","44.9612403100775200","HOMEM"
"250750705000820","1","87","123","210","41.428571428571430","58.5714285714285700","MULHER"
"250750705000821","1","136","126","262","51.908396946564885","48.0916030534351150","HOMEM"
"250750705000822","1","110","53","163","67.484662576687110","32.5153374233128860","HOMEM"
"250750705000823","1","145","111","256","56.640625000000000","43.3593750000000000","HOMEM"
"250750705000824","1","79","34","113","69.911504424778760","30.0884955752212380","HOMEM"
"250750705000825","1","83","39","122","68.032786885245900","31.9672131147541000","HOMEM"
"250750705000826","1","100","72","172","58.139534883720930","41.8604651162790700","HOMEM"
"250750705000827","1","103","73","176","58.522727272727270","41.4772727272727300","HOMEM"
"250750705000828","1","155","100","255","60.784313725490190","39.2156862745098100","HOMEM"
"250750705000829","1","119","87","206","57.766990291262130","42.2330097087378700","HOMEM"
"250750705000830","1","136","117","253","53.754940711462450","46.2450592885375500","HOMEM"
"250750705000831","1","157","88","245","64.081632653061220","35.9183673469387700","HOMEM"
"250750705000832","1","82","79","161","50.931677018633540","49.0683229813664600","HOMEM"
"250750705000833","1","102","49","151","67.549668874172180","32.4503311258278160","HOMEM"
"250750705000834","1","127","61","188","67.553191489361710","32.4468085106383000","HOMEM"
"250750705000835","1","88","59","147","59.863945578231295","40.1360544217687050","HOMEM"
"250750705000836","1","107","75","182","58.791208791208790","41.2087912087912100","HOMEM"
"250750705000837","1","172","47","219","78.538812785388130","21.4611872146118720","HOMEM"
"250750705000838","1","142","43","185","76.756756756756760","23.2432432432432420","HOMEM"
"250750705000839","1","226","48","274","82.481751824817520","17.5182481751824800","HOMEM"
"250750705000840","1","190","58","248","76.612903225806450","23.3870967741935480","HOMEM"
"250750705000841","1","8","1","9","88.888888888888890","11.1111111111111100","HOMEM"
"250750705000842","1","146","56","202","72.277227722772280","27.7227722772277230","HOMEM"
"250750705000843","1","109","112","221","49.321266968325794","50.6787330316742060","MULHER"
"250750705000844","1","103","95","198","52.020202020202020","47.9797979797979800","HOMEM"
"250750705000845","1","120","63","183","65.573770491803270","34.4262295081967200","HOMEM"
"250750705000846","1","96","69","165","58.181818181818180","41.8181818181818200","HOMEM"
"250750705000847","1","190","132","322","59.006211180124225","40.9937888198757750","HOMEM"
"250750705000848","1","164","106","270","60.740740740740740","39.2592592592592600","HOMEM"
"250750705000849","1","75","118","193","38.860103626943010","61.1398963730569900","MULHER"
"250750705000850","1","85","63","148","57.432432432432435","42.5675675675675650","HOMEM"
"250750705000851","1","89","73","162","54.938271604938270","45.0617283950617300","HOMEM"
"250750705000852","1","160","39","199","80.402010050251260","19.5979899497487440","HOMEM"
"250750705000853","1","129","68","197","65.482233502538070","34.5177664974619300","HOMEM"
"250750705000854","1","78","69","147","53.061224489795920","46.9387755102040800","HOMEM"
"250750705000855","1","141","73","214","65.887850467289720","34.1121495327102800","HOMEM"
"250750705000856","1","89","128","217","41.013824884792626","58.9861751152073740","MULHER"
"250750705000857","1","135","72","207","65.217391304347830","34.7826086956521700","HOMEM"
"250750705000858","1","106","76","182","58.241758241758240","41.7582417582417600","HOMEM"
"250750705000859","1","232","84","316","73.417721518987340","26.5822784810126580","HOMEM"
"250750705000860","1","94","179","273","34.432234432234430","65.5677655677655600","MULHER"
"250750705000861","1","143","174","317","45.110410094637224","54.8895899053627760","MULHER"
"250750705000862","1","150","60","210","71.428571428571430","28.5714285714285730","HOMEM"
"250750705000863","1","133","118","251","52.988047808764940","47.0119521912350600","HOMEM"
"250750705000864","1","94","135","229","41.048034934497814","58.9519650655021860","MULHER"
"250750705000865","1","180","112","292","61.643835616438360","38.3561643835616400","HOMEM"
"250750705000866","1","108","180","288","37.500000000000000","62.5000000000000000","MULHER"
"250750705000867","1","92","39","131","70.229007633587780","29.7709923664122120","HOMEM"
"250750705000868","1","178","89","267","66.666666666666670","33.3333333333333360","HOMEM"
"250750705000869","1","104","135","239","43.514644351464430","56.4853556485355700","MULHER"
"250750705000870","1","112","118","230","48.695652173913050","51.3043478260869500","MULHER"
"250750705000871","1","148","125","273","54.212454212454210","45.7875457875457900","HOMEM"
"250750705000872","1","178","114","292","60.958904109589040","39.0410958904109600","HOMEM"
"250750705000873","1","190","124","314","60.509554140127390","39.4904458598726100","HOMEM"
"250750705000874","1","158","102","260","60.769230769230770","39.2307692307692300","HOMEM"
"250750705000875","1","109","99","208","52.403846153846150","47.5961538461538500","HOMEM"
"250750705000876","1","99","91","190","52.105263157894740","47.8947368421052600","HOMEM"
"250750705000877","1","97","83","180","53.888888888888886","46.1111111111111140","HOMEM"
"250750705000878","1","194","72","266","72.932330827067670","27.0676691729323300","HOMEM"
"250750705000879","1","110","69","179","61.452513966480446","38.5474860335195540","HOMEM"
"250750705000880","1","190","148","338","56.213017751479290","43.7869822485207100","HOMEM"
"250750705000881","1","172","90","262","65.648854961832060","34.3511450381679400","HOMEM"
"250750705000882","1","103","56","159","64.779874213836480","35.2201257861635200","HOMEM"
"250750705000883","1","119","167","286","41.608391608391610","58.3916083916083900","MULHER"
"250750705000884","1","155","50","205","75.609756097560980","24.3902439024390250","HOMEM"
"250750705000885","1","149","96","245","60.816326530612244","39.1836734693877560","HOMEM"
"250750705000886","1","67","109","176","38.068181818181820","61.9318181818181800","MULHER"
"250750705000887","1","121","56","177","68.361581920903960","31.6384180790960450","HOMEM"
"250750705000888","1","97","65","162","59.876543209876544","40.1234567901234560","HOMEM"
"250750705000889","1","138","94","232","59.482758620689660","40.5172413793103400","HOMEM"
"250750705000890","1","91","76","167","54.491017964071860","45.5089820359281400","HOMEM"
"250750705000891","1","57","52","109","52.293577981651374","47.7064220183486260","HOMEM"
"250750705000892","1","72","119","191","37.696335078534034","62.3036649214659660","MULHER"
"250750705000893","1","129","92","221","58.371040723981900","41.6289592760181000","HOMEM"
"250750705000894","1","126","99","225","56.000000000000000","44.0000000000000000","HOMEM"
"250750705000895","1","68","178","246","27.642276422764226","72.3577235772357700","MULHER"
"250750705000896","1","126","99","225","56.000000000000000","44.0000000000000000","HOMEM"
"250750705000897","1","180","75","255","70.588235294117650","29.4117647058823500","HOMEM"
"250750705000898","1","246","89","335","73.432835820895520","26.5671641791044770","HOMEM"
"250750705000899","1","114","73","187","60.962566844919785","39.0374331550802150","HOMEM"
"250750705000900","1","170","60","230","73.913043478260870","26.0869565217391300","HOMEM"
"250750705000901","1","135","65","200","67.500000000000000","32.5000000000000000","HOMEM"
"250750705000902","1","140","50","190","73.684210526315800","26.3157894736842100","HOMEM"
"250750705000903","1","152","109","261","58.237547892720310","41.7624521072796900","HOMEM"
"250750705000904","1","9","9","18","50.000000000000000","50.0000000000000000","IGUAL"
"250750705000905","1","131","98","229","57.205240174672490","42.7947598253275100","HOMEM"
"250750705000906","1","176","157","333","52.852852852852855","47.1471471471471450","HOMEM"
"250750705000907","1","86","87","173","49.710982658959540","50.2890173410404600","MULHER"
"250750705000908","1","127","100","227","55.947136563876654","44.0528634361233460","HOMEM"
"250750705000909","1","73","73","146","50.000000000000000","50.0000000000000000","IGUAL"
"250750705000910","4","20","1","21","95.238095238095240","4.7619047619047620","HOMEM"
"250750705000911","1","397","163","560","70.892857142857140","29.1071428571428580","HOMEM"
"250750705000912","1","102","25","127","80.314960629921260","19.6850393700787400","HOMEM"
"250750705000913","1","86","59","145","59.310344827586206","40.6896551724137940","HOMEM"
"250750705000914","1","104","49","153","67.973856209150330","32.0261437908496700","HOMEM"
"250750705000915","1","134","89","223","60.089686098654710","39.9103139013452900","HOMEM"
"250750705000916","1","156","86","242","64.462809917355370","35.5371900826446300","HOMEM"
"250750705000917","1","37","43","80","46.250000000000000","53.7500000000000000","MULHER"
"250750705000918","1","58","123","181","32.044198895027630","67.9558011049723800","MULHER"
"250750705000919","1","122","110","232","52.586206896551720","47.4137931034482800","HOMEM"
"250750705000920","1","176","70","246","71.544715447154470","28.4552845528455300","HOMEM"
"250750705000921","1","221","165","386","57.253886010362690","42.7461139896373100","HOMEM"
"250750705000922","1","73","116","189","38.624338624338630","61.3756613756613700","MULHER"
"250750705000923","1","254","84","338","75.147928994082850","24.8520710059171600","HOMEM"
"250750705000924","1","262","88","350","74.857142857142860","25.1428571428571420","HOMEM"
"250750705000925","1","41","80","121","33.884297520661160","66.1157024793388400","MULHER"
"250750705000927","1","53","147","200","26.500000000000000","73.5000000000000000","MULHER"
"250750705000928","1","222","117","339","65.486725663716810","34.5132743362831900","HOMEM"
"250750705000929","1","181","98","279","64.874551971326170","35.1254480286738400","HOMEM"
"250750705000930","1","171","56","227","75.330396475770930","24.6696035242290750","HOMEM"
"250750705000931","1","185","69","254","72.834645669291330","27.1653543307086630","HOMEM"
"250750705000932","1","189","74","263","71.863117870722430","28.1368821292775660","HOMEM"
"250750705000933","1","90","133","223","40.358744394618830","59.6412556053811700","MULHER"
